video_path,relative_path,category,binary_label,binary_class,ethnicity,gender,identity,filename,split
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id01048\00160_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id01048\00160_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id01048,00160_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id03815\00118_id02619_6AKIR2gTCNU.mp4,FakeVideo-RealAudio\Asian (South)\women\id03815\00118_id02619_6AKIR2gTCNU.mp4,FakeVideo-RealAudio,1,fake,Asian (South),women,id03815,00118_id02619_6AKIR2gTCNU.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id00860\00154.mp4,RealVideo-RealAudio\Asian (South)\men\id00860\00154.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id00860,00154.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id07686\00254_id03897_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id07686\00254_id03897_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id07686,00254_id03897_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id03707\00055.mp4,RealVideo-RealAudio\Caucasian (American)\women\id03707\00055.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id03707,00055.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\women\id00272\00195_id00180_lkeAa8Od_tg_id00462_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\women\id00272\00195_id00180_lkeAa8Od_tg_id00462_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),women,id00272,00195_id00180_lkeAa8Od_tg_id00462_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id01238\00037_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id01238\00037_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id01238,00037_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id03658\00077_fake.mp4,RealVideo-FakeAudio\African\women\id03658\00077_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id03658,00077_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id03649\00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\women\id03649\00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),women,id03649,00001_id00633_UXrTMta1EDM_id00287_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00049\00118_id00696_7PrURACjhqU_id03757_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id00049\00118_id00696_7PrURACjhqU_id03757_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id00049,00118_id00696_7PrURACjhqU_id03757_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00484_u7YTz8eFZv0_id00270_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\women\id00232\00025_id00484_u7YTz8eFZv0_id00270_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),women,id00232,00025_id00484_u7YTz8eFZv0_id00270_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id07383\00011_id00935_09fNE0b4Dlg.mp4,FakeVideo-RealAudio\Asian (East)\women\id07383\00011_id00935_09fNE0b4Dlg.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id07383,00011_id00935_09fNE0b4Dlg.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id09125\00098_id06225_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\women\id09125\00098_id06225_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),women,id09125,00098_id06225_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\women\id00363\00014_id06427_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\women\id00363\00014_id06427_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),women,id00363,00014_id06427_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Asian (South)\women\id04490\00054_fake.mp4,RealVideo-FakeAudio\Asian (South)\women\id04490\00054_fake.mp4,RealVideo-FakeAudio,1,fake,Asian (South),women,id04490,00054_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id01002\00043_id00325_4vJtbNe0L98.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id01002\00043_id00325_4vJtbNe0L98.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id01002,00043_id00325_4vJtbNe0L98.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id00264\00257_id03678_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id00264\00257_id03678_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id00264,00257_id03678_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\men\id07768\00143.mp4,RealVideo-RealAudio\Asian (South)\men\id07768\00143.mp4,RealVideo-RealAudio,0,real,Asian (South),men,id07768,00143.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id04221\00053_id00052_NK_leX996Yk.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id04221\00053_id00052_NK_leX996Yk.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id04221,00053_id00052_NK_leX996Yk.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00264\00257.mp4,RealVideo-RealAudio\Caucasian (American)\men\id00264\00257.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id00264,00257.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00368\00078_id00963_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00368\00078_id00963_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00368,00078_id00963_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00398\00016.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00398\00016.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00398,00016.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id03716\00040_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\women\id03716\00040_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),women,id03716,00040_fake.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id00097\00162_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id00097\00162_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id00097,00162_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00403\00052.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00403\00052.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00403,00052.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id04540\00078_fake.mp4,RealVideo-FakeAudio\African\women\id04540\00078_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id04540,00078_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\women\id06437\00028_id04529_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\women\id06437\00028_id04529_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),women,id06437,00028_id04529_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id04530\00231.mp4,RealVideo-RealAudio\Asian (South)\women\id04530\00231.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id04530,00231.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id04736\00083_id00359_wavtolip.mp4,FakeVideo-RealAudio\African\women\id04736\00083_id00359_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,women,id04736,00083_id00359_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\men\id00018\00181.mp4,RealVideo-RealAudio\Caucasian (American)\men\id00018\00181.mp4,RealVideo-RealAudio,0,real,Caucasian (American),men,id00018,00181.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id00816\00118_id00414_wavtolip (1).mp4,FakeVideo-FakeAudio\Asian (South)\men\id00816\00118_id00414_wavtolip (1).mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id00816,00118_id00414_wavtolip (1).mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (East)\men\id05479\05479_id03028_wavtolip.mp4,FakeVideo-RealAudio\Asian (East)\men\id05479\05479_id03028_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Asian (East),men,id05479,05479_id03028_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id01035\00012_0_id00184_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id01035\00012_0_id00184_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id01035,00012_0_id00184_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (South)\men\id07165\00368_id00459_ubskcDDe7kM_id00732_wavtolip.mp4,FakeVideo-FakeAudio\Asian (South)\men\id07165\00368_id00459_ubskcDDe7kM_id00732_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (South),men,id07165,00368_id00459_ubskcDDe7kM_id00732_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00373\00028.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00373\00028.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00373,00028.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id03668\00143_id00020_VXYAbbQWyQM.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id03668\00143_id00020_VXYAbbQWyQM.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id03668,00143_id00020_VXYAbbQWyQM.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\women\id00325\00015_id03844_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\women\id00325\00015_id03844_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),women,id00325,00015_id03844_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_id00180_lkeAa8Od_tg.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00098\00004_id00180_lkeAa8Od_tg.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00098,00004_id00180_lkeAa8Od_tg.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (American)\women\id00381\00030.mp4,RealVideo-RealAudio\Caucasian (American)\women\id00381\00030.mp4,RealVideo-RealAudio,0,real,Caucasian (American),women,id00381,00030.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\men\id02005\00052.mp4,RealVideo-RealAudio\African\men\id02005\00052.mp4,RealVideo-RealAudio,0,real,African,men,id02005,00052.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (East)\women\id06158\00015.mp4,RealVideo-RealAudio\Asian (East)\women\id06158\00015.mp4,RealVideo-RealAudio,0,real,Asian (East),women,id06158,00015.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id01105\00083_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id01105\00083_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id01105,00083_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\women\id00575\00092_id01217_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\women\id00575\00092_id01217_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),women,id00575,00092_id01217_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00063\00021_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00063\00021_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00063,00021_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id03589\00002_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\women\id03589\00002_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),women,id03589,00002_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id00328\00092_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\women\id00328\00092_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),women,id00328,00092_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\men\id02051\00015_fake.mp4,RealVideo-FakeAudio\African\men\id02051\00015_fake.mp4,RealVideo-FakeAudio,1,fake,African,men,id02051,00015_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\men\id00981\00092.mp4,RealVideo-RealAudio\Caucasian (European)\men\id00981\00092.mp4,RealVideo-RealAudio,0,real,Caucasian (European),men,id00981,00092.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id04705\00408.mp4,RealVideo-RealAudio\African\women\id04705\00408.mp4,RealVideo-RealAudio,0,real,African,women,id04705,00408.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id01168\00028_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id01168\00028_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id01168,00028_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\men\id00781\00092_id00476_UgdYVJ6xPYg_faceswap_id02494_wavtolip.mp4,FakeVideo-FakeAudio\African\men\id00781\00092_id00476_UgdYVJ6xPYg_faceswap_id02494_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,men,id00781,00092_id00476_UgdYVJ6xPYg_faceswap_id02494_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\men\id05743\00015_id00597_uJ61GYESokY_id00863_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\men\id05743\00015_id00597_uJ61GYESokY_id00863_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),men,id05743,00015_id00597_uJ61GYESokY_id00863_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01163\00195_id00708_wavtolip.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id01163\00195_id00708_wavtolip.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id01163,00195_id00708_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id01661\00059_id01661_wavtolip.mp4,FakeVideo-RealAudio\African\women\id01661\00059_id01661_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,women,id01661,00059_id01661_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id00568\00384_fake.mp4,RealVideo-FakeAudio\African\women\id00568\00384_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id00568,00384_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\men\id00087\00002_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\men\id00087\00002_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),men,id00087,00002_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Asian (South)\women\id05435\00107.mp4,RealVideo-RealAudio\Asian (South)\women\id05435\00107.mp4,RealVideo-RealAudio,0,real,Asian (South),women,id05435,00107.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (American)\women\id00848\00028_fake.mp4,RealVideo-FakeAudio\Caucasian (American)\women\id00848\00028_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (American),women,id00848,00028_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id01105_qxMlGJlyfA8_id01172_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (American)\men\id04216\00470_id01105_qxMlGJlyfA8_id01172_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (American),men,id04216,00470_id01105_qxMlGJlyfA8_id01172_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\African\women\id01532\00065_fake.mp4,RealVideo-FakeAudio\African\women\id01532\00065_fake.mp4,RealVideo-FakeAudio,1,fake,African,women,id01532,00065_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id07051_d1c0Pl2aP_4.mp4,FakeVideo-RealAudio\Asian (South)\women\id07008\00175_id07051_d1c0Pl2aP_4.mp4,FakeVideo-RealAudio,1,fake,Asian (South),women,id07008,00175_id07051_d1c0Pl2aP_4.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\men\id01933\00028_id02316_yrrNcmZ-xmI.mp4,FakeVideo-RealAudio\African\men\id01933\00028_id02316_yrrNcmZ-xmI.mp4,FakeVideo-RealAudio,1,fake,African,men,id01933,00028_id02316_yrrNcmZ-xmI.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id01156\00078_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id01156\00078_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id01156,00078_fake.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (American)\men\id01163\00195_id00060_gZ4RkcQ0SXE.mp4,FakeVideo-RealAudio\Caucasian (American)\men\id01163\00195_id00060_gZ4RkcQ0SXE.mp4,FakeVideo-RealAudio,1,fake,Caucasian (American),men,id01163,00195_id00060_gZ4RkcQ0SXE.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00282\00268_id01098_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00282\00268_id01098_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00282,00268_id01098_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id00829\00271_id01838_wavtolip.mp4,FakeVideo-FakeAudio\African\women\id00829\00271_id01838_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,women,id00829,00271_id01838_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\African\women\id04055\00001_id02824_wavtolip.mp4,FakeVideo-FakeAudio\African\women\id04055\00001_id02824_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,African,women,id04055,00001_id02824_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Asian (South)\women\id03985\00005_id00149_s2evR-nUhVY.mp4,FakeVideo-RealAudio\Asian (South)\women\id03985\00005_id00149_s2evR-nUhVY.mp4,FakeVideo-RealAudio,1,fake,Asian (South),women,id03985,00005_id00149_s2evR-nUhVY.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Caucasian (European)\men\id00963\00028_id00241_DlI4wqSFwbI_id00535_wavtolip.mp4,FakeVideo-FakeAudio\Caucasian (European)\men\id00963\00028_id00241_DlI4wqSFwbI_id00535_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Caucasian (European),men,id00963,00028_id00241_DlI4wqSFwbI_id00535_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\men\id00946\00126_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\men\id00946\00126_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),men,id00946,00126_fake.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id09175\00072_id06388_AtidJ-WlONc_id06054_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\women\id09175\00072_id06388_AtidJ-WlONc_id06054_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),women,id09175,00072_id06388_AtidJ-WlONc_id06054_wavtolip.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\African\women\id02508\00083_id01907_wavtolip.mp4,FakeVideo-RealAudio\African\women\id02508\00083_id01907_wavtolip.mp4,FakeVideo-RealAudio,1,fake,African,women,id02508,00083_id01907_wavtolip.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-FakeAudio\Asian (East)\women\id00579\00030_id00935_09fNE0b4Dlg_id00137_wavtolip.mp4,FakeVideo-FakeAudio\Asian (East)\women\id00579\00030_id00935_09fNE0b4Dlg_id00137_wavtolip.mp4,FakeVideo-FakeAudio,1,fake,Asian (East),women,id00579,00030_id00935_09fNE0b4Dlg_id00137_wavtolip.mp4,train
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\FakeVideo-RealAudio\Caucasian (European)\women\id00589\00130_id00634_z5t9oJizDQg_faceswap.mp4,FakeVideo-RealAudio\Caucasian (European)\women\id00589\00130_id00634_z5t9oJizDQg_faceswap.mp4,FakeVideo-RealAudio,1,fake,Caucasian (European),women,id00589,00130_id00634_z5t9oJizDQg_faceswap.mp4,validation
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\Caucasian (European)\women\id00823\00125.mp4,RealVideo-RealAudio\Caucasian (European)\women\id00823\00125.mp4,RealVideo-RealAudio,0,real,Caucasian (European),women,id00823,00125.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-RealAudio\African\women\id02508\00083.mp4,RealVideo-RealAudio\African\women\id02508\00083.mp4,RealVideo-RealAudio,0,real,African,women,id02508,00083.mp4,test
D:\SyncGuard\data\raw\FakeAVCeleb_v1.2\FakeAVCeleb_v1.2\RealVideo-FakeAudio\Caucasian (European)\women\id00330\00118_fake.mp4,RealVideo-FakeAudio\Caucasian (European)\women\id00330\00118_fake.mp4,RealVideo-FakeAudio,1,fake,Caucasian (European),women,id00330,00118_fake.mp4,train
